Timestamp,Source_IP,Destination_Port,Request_Type,Protocol,Payload_Size,User_Agent,Status,Intrusion,Scan_Type
02-06-2025 10:10,192.168.159.41,52.138.111.191:46647,HTTP,ICMP,1081,Mozilla/5.0,Success,0,Normal
02-06-2025 10:16,192.168.96.43,98.107.110.52:3389,IMAP,ICMP,493,python-requests/2.25,Failure,1,BotAttack
02-06-2025 10:22,192.168.154.23,101.221.73.41:445,IMAP,ICMP,2849,curl/7.68.0,Success,1,XSS
02-06-2025 10:25,192.168.179.193,192.168.12.231:8443,DNS,UDP,432,nmap/7.80,Success,0,Normal
02-06-2025 10:26,192.168.34.119,215.37.231.83:53922,RDP,UDP,2374,nmap/7.80,Failure,1,XSS
02-06-2025 10:28,192.168.89.107,192.168.148.235:443,POP3,UDP,1193,Wget/1.20,Failure,1,XSS
02-06-2025 10:44,192.168.245.124,209.141.183.117:63210,SMTP,TCP,2338,nmap/7.80,Success,1,DDoS
02-06-2025 10:46,192.168.142.189,164.204.70.209:8080,FTP,TCP,1913,Java/11.0.10,Failure,1,SQLInjection
02-06-2025 10:48,192.168.28.186,192.168.220.107:5432,SSH,ICMP,188,curl/7.68.0,Success,1,BotAttack
02-06-2025 10:48,192.168.137.134,172.215.48.91:50888,DNS,TCP,2070,python-requests/2.25,Failure,1,XSS
02-06-2025 10:49,192.168.233.197,192.168.16.214:3306,IMAP,TCP,496,Apache-HttpClient/4.5,Success,1,BotAttack
02-06-2025 10:50,192.168.147.192,192.168.53.228:27017,RDP,ICMP,1920,curl/7.68.0,Failure,1,XSS
02-06-2025 10:54,192.168.125.225,192.168.25.131:80,FTP,UDP,2521,okhttp/4.9.0,Failure,1,XSS
02-06-2025 10:55,192.168.24.115,159.198.32.5:110,SSH,UDP,1016,Wget/1.20,Failure,1,XSS
02-06-2025 10:57,192.168.104.158,192.168.189.236:445,HTTP,ICMP,1990,nmap/7.80,Failure,1,XSS
02-06-2025 11:15,192.168.144.103,192.168.62.83:443,FTP,ICMP,1758,python-requests/2.25,Success,0,Normal
02-06-2025 11:17,192.168.115.68,167.110.81.46:12769,HTTP,UDP,1588,Go-http-client/1.1,Failure,1,BotAttack
02-06-2025 11:18,192.168.61.151,192.168.131.39:64235,SMTP,ICMP,1484,python-requests/2.25,Success,0,Normal
02-06-2025 11:22,192.168.54.107,192.168.194.45:21,IMAP,UDP,2449,Mozilla/5.0,Success,1,BruteForce
02-06-2025 11:23,192.168.14.188,192.168.98.56:8443,HTTPS,UDP,2102,Wget/1.20,Success,1,BruteForce
02-06-2025 11:23,192.168.219.9,132.57.9.37:31618,Telnet,ICMP,1798,Apache-HttpClient/4.5,Failure,1,PortScan
02-06-2025 11:27,192.168.171.155,48.228.192.115:8080,SSH,TCP,692,Java/11.0.10,Success,1,BruteForce
02-06-2025 11:38,192.168.135.88,138.18.235.91:8443,POP3,TCP,621,Wget/1.20,Success,1,SQLInjection
02-06-2025 11:38,192.168.122.129,192.168.79.34:3746,HTTPS,ICMP,1502,Apache-HttpClient/4.5,Failure,1,BotAttack
02-06-2025 11:42,192.168.104.140,112.123.189.134:14928,SSH,TCP,1918,nmap/7.80,Success,1,BruteForce
02-06-2025 11:44,192.168.216.48,192.168.199.78:21,IMAP,ICMP,912,Java/11.0.10,Success,1,SQLInjection
02-06-2025 11:48,192.168.213.97,192.168.170.186:8443,FTP,ICMP,2666,Mozilla/5.0,Failure,1,PortScan
02-06-2025 11:56,192.168.182.120,186.254.76.125:3389,SSH,ICMP,175,Java/11.0.10,Success,1,PortScan
02-06-2025 11:59,192.168.54.125,192.168.242.236:36868,SSH,ICMP,1345,Java/11.0.10,Success,1,XSS
02-06-2025 12:00,192.168.37.233,192.168.141.34:44655,FTP,TCP,1522,Wget/1.20,Failure,1,BruteForce
02-06-2025 12:02,192.168.167.169,192.168.46.104:18626,DNS,ICMP,2457,Java/11.0.10,Success,1,BruteForce
02-06-2025 12:07,192.168.36.228,192.168.2.42:34229,DNS,ICMP,1595,Wget/1.20,Success,0,Normal
02-06-2025 12:07,192.168.167.60,133.224.67.180:8080,HTTPS,ICMP,2717,python-requests/2.25,Success,1,SQLInjection
02-06-2025 12:08,192.168.118.74,141.117.63.170:445,FTP,TCP,2027,okhttp/4.9.0,Success,1,BruteForce
02-06-2025 12:09,192.168.17.90,133.59.145.166:27017,FTP,ICMP,2246,PostmanRuntime/7.26,Success,1,DDoS
02-06-2025 12:12,192.168.15.206,12.210.113.52:48621,HTTP,ICMP,1709,PostmanRuntime/7.26,Failure,1,XSS
02-06-2025 12:24,192.168.140.53,119.67.37.216:58221,FTP,UDP,2634,curl/7.68.0,Failure,1,XSS
02-06-2025 12:25,192.168.136.152,192.168.40.202:53,Telnet,UDP,226,nmap/7.80,Failure,1,SQLInjection
02-06-2025 12:26,192.168.134.133,192.168.224.81:3389,DNS,ICMP,485,python-requests/2.25,Failure,1,BruteForce
02-06-2025 12:29,192.168.175.243,140.80.251.86:445,HTTP,ICMP,2750,python-requests/2.25,Success,1,SQLInjection
02-06-2025 12:36,192.168.69.146,203.85.83.118:3306,HTTPS,ICMP,220,python-requests/2.25,Failure,1,PortScan
02-06-2025 12:37,192.168.179.172,58.245.97.50:15248,SMTP,UDP,2783,okhttp/4.9.0,Success,0,Normal
02-06-2025 12:37,192.168.28.40,119.191.90.213:13267,POP3,ICMP,525,nmap/7.80,Failure,1,PortScan
02-06-2025 12:37,192.168.101.227,129.209.35.214:80,FTP,ICMP,719,Go-http-client/1.1,Failure,1,XSS
02-06-2025 12:42,192.168.78.118,206.137.204.67:143,HTTPS,ICMP,2725,Mozilla/5.0,Failure,1,BotAttack
02-06-2025 12:46,192.168.20.127,73.56.65.13:3306,IMAP,ICMP,180,okhttp/4.9.0,Failure,1,XSS
02-06-2025 12:47,192.168.14.22,217.26.87.119:65415,RDP,ICMP,221,curl/7.68.0,Failure,1,SQLInjection
02-06-2025 12:48,192.168.154.180,192.168.165.106:12964,SMTP,UDP,439,curl/7.68.0,Success,0,Normal
02-06-2025 12:51,192.168.92.227,147.136.82.43:57814,HTTPS,ICMP,1644,Wget/1.20,Success,1,BotAttack
02-06-2025 12:53,192.168.171.56,192.168.6.133:143,SSH,UDP,341,python-requests/2.25,Failure,1,BruteForce
02-06-2025 12:53,192.168.85.247,179.204.72.87:31202,DNS,ICMP,2122,Wget/1.20,Failure,1,SQLInjection
02-06-2025 12:53,192.168.41.18,113.158.111.38:64845,SMTP,ICMP,2470,Go-http-client/1.1,Success,0,Normal
02-06-2025 13:01,192.168.99.54,183.138.113.190:3389,SSH,UDP,1907,Java/11.0.10,Failure,1,BotAttack
02-06-2025 13:11,192.168.143.131,159.249.115.137:110,FTP,TCP,2355,python-requests/2.25,Failure,1,BruteForce
02-06-2025 13:11,192.168.40.204,192.168.49.152:443,FTP,TCP,1586,Java/11.0.10,Success,1,DDoS
02-06-2025 13:14,192.168.82.41,105.171.121.65:53,FTP,UDP,1117,Java/11.0.10,Failure,1,BotAttack
02-06-2025 13:18,192.168.201.240,192.168.138.100:8290,HTTP,UDP,2226,okhttp/4.9.0,Failure,1,BruteForce
02-06-2025 13:32,192.168.10.95,192.168.149.134:23172,FTP,UDP,2954,Java/11.0.10,Failure,1,SQLInjection
02-06-2025 13:39,192.168.13.50,123.38.234.149:21235,IMAP,ICMP,493,PostmanRuntime/7.26,Failure,1,BruteForce
02-06-2025 13:42,192.168.144.65,100.81.96.117:25,SMTP,UDP,2586,Java/11.0.10,Failure,1,BotAttack
02-06-2025 13:57,192.168.157.24,67.125.50.59:143,Telnet,UDP,2185,Go-http-client/1.1,Failure,1,XSS
02-06-2025 14:10,192.168.157.202,192.168.24.28:44998,HTTP,UDP,947,Apache-HttpClient/4.5,Success,1,BotAttack
02-06-2025 14:11,192.168.197.199,73.136.111.70:5432,HTTP,TCP,2187,Java/11.0.10,Success,1,DDoS
02-06-2025 14:13,192.168.150.214,127.142.12.20:12491,FTP,ICMP,787,PostmanRuntime/7.26,Success,1,BotAttack
02-06-2025 14:18,192.168.119.199,35.208.179.155:27017,HTTP,UDP,581,nmap/7.80,Success,1,DDoS
02-06-2025 14:25,192.168.233.161,192.168.111.42:18361,SMTP,TCP,2192,Go-http-client/1.1,Success,0,Normal
02-06-2025 14:40,192.168.192.152,30.209.12.251:110,HTTP,TCP,493,Go-http-client/1.1,Failure,1,PortScan
02-06-2025 14:45,192.168.222.203,192.168.72.154:13770,HTTP,TCP,2035,Go-http-client/1.1,Success,1,BruteForce
02-06-2025 14:51,192.168.71.95,152.89.65.99:3306,DNS,ICMP,1796,nmap/7.80,Failure,1,XSS
02-06-2025 14:52,192.168.22.181,192.168.145.135:8080,HTTPS,ICMP,2618,Java/11.0.10,Success,1,PortScan
02-06-2025 14:52,192.168.182.6,107.25.180.144:53,HTTP,ICMP,2183,curl/7.68.0,Failure,1,BruteForce
02-06-2025 14:55,192.168.250.236,192.168.236.234:3389,IMAP,TCP,586,nmap/7.80,Failure,1,BruteForce
02-06-2025 14:56,192.168.162.64,85.167.102.33:3389,RDP,ICMP,2626,nmap/7.80,Failure,1,SQLInjection
02-06-2025 15:04,192.168.217.105,191.128.248.117:445,FTP,ICMP,2634,Java/11.0.10,Failure,1,BotAttack
02-06-2025 15:05,192.168.111.53,192.168.237.189:22,HTTP,TCP,2001,nmap/7.80,Failure,1,BruteForce
02-06-2025 15:05,192.168.162.194,192.168.168.41:80,Telnet,TCP,2680,curl/7.68.0,Success,1,XSS
02-06-2025 15:08,192.168.228.159,187.60.113.186:8443,SMTP,TCP,592,Apache-HttpClient/4.5,Failure,1,BruteForce
02-06-2025 15:27,192.168.36.89,85.90.159.254:46810,IMAP,UDP,1060,Apache-HttpClient/4.5,Failure,1,BruteForce
02-06-2025 15:33,192.168.27.3,192.168.82.210:25,HTTP,ICMP,1385,okhttp/4.9.0,Success,1,SQLInjection
02-06-2025 15:38,192.168.15.38,34.149.217.58:53,IMAP,UDP,2180,Java/11.0.10,Success,0,Normal
02-06-2025 15:43,192.168.156.186,206.127.72.133:23,FTP,UDP,972,okhttp/4.9.0,Failure,1,BruteForce
02-06-2025 16:01,192.168.239.145,169.36.132.157:8080,FTP,ICMP,1467,Go-http-client/1.1,Failure,1,SQLInjection
02-06-2025 16:04,192.168.18.153,167.200.29.72:443,FTP,UDP,2656,Wget/1.20,Failure,1,XSS
02-06-2025 16:14,192.168.162.169,192.168.55.211:27017,POP3,ICMP,459,Go-http-client/1.1,Failure,1,XSS
02-06-2025 16:18,192.168.34.8,67.134.38.26:8443,Telnet,ICMP,126,curl/7.68.0,Success,1,SQLInjection
02-06-2025 16:22,192.168.102.181,169.24.2.140:3306,POP3,ICMP,679,PostmanRuntime/7.26,Success,0,Normal
02-06-2025 16:24,192.168.113.108,32.89.168.58:25,HTTPS,TCP,513,Mozilla/5.0,Failure,1,SQLInjection
02-06-2025 16:28,192.168.26.111,184.225.199.206:3389,HTTP,ICMP,2210,nmap/7.80,Success,1,PortScan
02-06-2025 16:31,192.168.32.201,34.148.172.3:25,DNS,ICMP,1429,nmap/7.80,Failure,1,BotAttack
02-06-2025 16:32,192.168.234.163,192.168.95.97:80,HTTP,TCP,728,Wget/1.20,Failure,1,BruteForce
02-06-2025 16:33,192.168.222.254,192.168.166.227:143,HTTP,TCP,2042,PostmanRuntime/7.26,Success,1,XSS
02-06-2025 16:34,192.168.156.139,192.168.8.115:5432,IMAP,ICMP,1087,curl/7.68.0,Failure,1,BotAttack
02-06-2025 16:34,192.168.96.140,192.168.51.33:8080,Telnet,ICMP,1343,Wget/1.20,Success,1,DDoS
02-06-2025 16:46,192.168.254.74,192.168.139.76:8080,DNS,ICMP,2837,Apache-HttpClient/4.5,Success,1,DDoS
02-06-2025 16:51,192.168.160.176,184.179.95.251:143,SMTP,TCP,130,nmap/7.80,Failure,1,BotAttack
02-06-2025 16:53,192.168.152.250,192.168.81.227:143,SSH,TCP,521,nmap/7.80,Failure,1,BotAttack
02-06-2025 17:04,192.168.210.188,192.168.208.153:25,POP3,UDP,1136,Java/11.0.10,Failure,1,XSS
02-06-2025 17:05,192.168.62.165,98.150.27.7:110,Telnet,TCP,1439,curl/7.68.0,Success,1,BotAttack
02-06-2025 17:10,192.168.205.167,192.168.189.192:22,Telnet,ICMP,988,Go-http-client/1.1,Failure,1,XSS
02-06-2025 17:13,192.168.129.221,192.168.205.45:64088,Telnet,UDP,1205,Wget/1.20,Failure,1,BotAttack
02-06-2025 17:17,192.168.131.10,192.168.79.104:3389,RDP,UDP,2261,curl/7.68.0,Failure,1,XSS
02-06-2025 17:27,192.168.215.83,220.140.249.52:21,DNS,ICMP,1956,python-requests/2.25,Success,0,Normal
02-06-2025 17:41,192.168.196.57,17.54.121.65:10430,POP3,TCP,1627,okhttp/4.9.0,Success,1,DDoS
02-06-2025 18:03,192.168.111.227,61.194.225.120:32045,HTTP,ICMP,990,nmap/7.80,Success,1,SQLInjection
02-06-2025 18:05,192.168.100.228,95.132.91.76:5432,SSH,TCP,616,Wget/1.20,Failure,1,SQLInjection
02-06-2025 18:06,192.168.207.180,192.168.33.68:20246,Telnet,ICMP,1717,okhttp/4.9.0,Failure,0,Normal
02-06-2025 18:07,192.168.244.218,71.177.94.33:8443,HTTPS,TCP,1217,python-requests/2.25,Failure,1,BotAttack
02-06-2025 18:10,192.168.10.46,153.3.248.151:63108,IMAP,ICMP,2263,Apache-HttpClient/4.5,Failure,1,BotAttack
02-06-2025 18:12,192.168.113.139,192.168.148.8:22,IMAP,UDP,222,Mozilla/5.0,Failure,1,XSS
02-06-2025 18:18,192.168.228.33,203.235.197.111:11096,IMAP,UDP,2423,PostmanRuntime/7.26,Failure,1,XSS
02-06-2025 18:28,192.168.247.127,192.168.183.58:23729,IMAP,ICMP,426,Mozilla/5.0,Success,0,Normal
02-06-2025 18:32,192.168.43.73,192.168.129.140:23,DNS,TCP,2522,PostmanRuntime/7.26,Success,1,DDoS
02-06-2025 18:35,192.168.70.190,128.208.8.197:25,IMAP,ICMP,695,Go-http-client/1.1,Failure,1,SQLInjection
02-06-2025 18:37,192.168.64.208,192.168.172.151:443,HTTPS,TCP,2682,python-requests/2.25,Failure,1,PortScan
02-06-2025 18:40,192.168.80.199,192.168.40.172:7131,DNS,ICMP,2461,PostmanRuntime/7.26,Success,1,SQLInjection
02-06-2025 18:53,192.168.82.169,26.191.115.192:53,SSH,TCP,1351,curl/7.68.0,Success,1,DDoS
02-06-2025 18:58,192.168.236.168,95.213.13.173:44173,SMTP,UDP,480,curl/7.68.0,Success,1,XSS
02-06-2025 19:00,192.168.87.87,192.168.80.148:27017,SSH,UDP,274,Mozilla/5.0,Success,0,Normal
02-06-2025 19:00,192.168.131.245,192.168.53.224:53,POP3,ICMP,1901,nmap/7.80,Failure,1,SQLInjection
02-06-2025 19:04,192.168.248.253,28.48.12.75:443,SMTP,ICMP,440,PostmanRuntime/7.26,Success,0,Normal
02-06-2025 19:05,192.168.127.159,192.168.137.192:3306,SSH,UDP,2150,curl/7.68.0,Failure,0,Normal
02-06-2025 19:12,192.168.179.137,192.168.34.57:3306,IMAP,TCP,2100,Go-http-client/1.1,Failure,1,BotAttack
02-06-2025 19:12,192.168.56.118,192.168.17.107:60115,IMAP,ICMP,2284,curl/7.68.0,Success,0,Normal
02-06-2025 19:17,192.168.116.51,98.169.62.210:143,POP3,ICMP,1775,Wget/1.20,Success,1,BruteForce
02-06-2025 19:18,192.168.104.199,192.168.79.116:39787,Telnet,ICMP,2644,python-requests/2.25,Success,1,BruteForce
02-06-2025 19:22,192.168.127.234,97.92.143.127:3389,IMAP,ICMP,2925,nmap/7.80,Success,1,XSS
02-06-2025 19:24,192.168.143.197,192.168.118.108:8080,SSH,TCP,1548,Apache-HttpClient/4.5,Failure,1,SQLInjection
02-06-2025 19:26,192.168.247.112,192.168.23.109:8443,RDP,ICMP,950,Go-http-client/1.1,Success,1,PortScan
02-06-2025 19:32,192.168.172.109,88.23.12.41:3306,SSH,TCP,1206,PostmanRuntime/7.26,Success,1,BruteForce
02-06-2025 19:36,192.168.199.122,192.168.82.15:53,HTTP,TCP,1937,curl/7.68.0,Success,1,DDoS
02-06-2025 19:36,192.168.155.157,146.140.89.6:5432,HTTPS,ICMP,786,Mozilla/5.0,Failure,1,BruteForce
02-06-2025 19:41,192.168.8.38,220.66.242.138:20416,POP3,ICMP,2393,PostmanRuntime/7.26,Failure,1,PortScan
02-06-2025 19:42,192.168.144.221,192.168.20.154:31653,SMTP,UDP,2094,Java/11.0.10,Success,0,Normal
02-06-2025 19:44,192.168.31.15,112.237.112.252:23,RDP,TCP,1723,Java/11.0.10,Failure,0,Normal
02-06-2025 19:50,192.168.233.221,192.168.50.253:53,DNS,UDP,698,Java/11.0.10,Failure,1,BruteForce
02-06-2025 19:50,192.168.22.3,192.168.69.109:8208,SMTP,ICMP,1147,Apache-HttpClient/4.5,Failure,1,BotAttack
02-06-2025 20:03,192.168.112.163,51.53.46.19:8080,POP3,UDP,196,Java/11.0.10,Failure,1,SQLInjection
02-06-2025 20:03,192.168.25.128,25.199.164.167:25,HTTP,UDP,2118,nmap/7.80,Failure,0,Normal
02-06-2025 20:03,192.168.174.223,192.168.244.223:8443,SSH,ICMP,442,Java/11.0.10,Failure,1,SQLInjection
02-06-2025 20:08,192.168.178.143,192.168.113.101:445,HTTPS,UDP,2017,Mozilla/5.0,Success,0,Normal
02-06-2025 20:14,192.168.81.48,213.82.131.190:443,POP3,TCP,1274,python-requests/2.25,Failure,1,SQLInjection
02-06-2025 20:15,192.168.133.123,192.168.29.208:23,DNS,TCP,2413,Java/11.0.10,Failure,1,BruteForce
02-06-2025 20:19,192.168.145.49,42.205.236.213:31559,SMTP,TCP,1600,Go-http-client/1.1,Failure,1,SQLInjection
02-06-2025 20:22,192.168.173.140,153.35.130.213:39847,RDP,UDP,1631,okhttp/4.9.0,Success,0,Normal
02-06-2025 20:25,192.168.34.145,192.168.144.230:143,RDP,UDP,338,nmap/7.80,Failure,1,BruteForce
02-06-2025 20:29,192.168.253.39,208.220.201.240:3389,RDP,UDP,2084,nmap/7.80,Failure,1,XSS
02-06-2025 20:39,192.168.244.88,192.168.138.193:110,Telnet,UDP,1054,nmap/7.80,Failure,1,XSS
02-06-2025 20:39,192.168.138.99,192.168.244.222:57474,SSH,TCP,602,Mozilla/5.0,Failure,1,XSS
02-06-2025 20:39,192.168.111.185,32.83.154.11:3389,SSH,ICMP,1893,Mozilla/5.0,Failure,1,BruteForce
02-06-2025 20:40,192.168.175.76,159.102.93.99:443,IMAP,UDP,2893,nmap/7.80,Failure,1,BruteForce
02-06-2025 20:48,192.168.114.12,192.168.160.58:44343,POP3,TCP,400,Mozilla/5.0,Success,1,DDoS
02-06-2025 20:50,192.168.191.103,130.229.243.154:443,RDP,TCP,1997,nmap/7.80,Success,1,DDoS
02-06-2025 20:52,192.168.104.110,203.24.236.248:53,IMAP,ICMP,1862,Go-http-client/1.1,Failure,1,BotAttack
02-06-2025 20:55,192.168.246.106,161.186.59.121:53,Telnet,ICMP,1050,nmap/7.80,Failure,1,PortScan
02-06-2025 20:56,192.168.90.1,66.79.103.8:3389,Telnet,TCP,823,PostmanRuntime/7.26,Success,1,SQLInjection
02-06-2025 21:12,192.168.131.165,134.34.221.188:25,POP3,ICMP,1906,Apache-HttpClient/4.5,Success,1,BruteForce
02-06-2025 21:19,192.168.95.68,49.181.164.26:3389,RDP,ICMP,745,Apache-HttpClient/4.5,Success,1,SQLInjection
02-06-2025 21:20,192.168.86.229,15.134.48.84:21,SSH,UDP,2013,curl/7.68.0,Failure,1,BotAttack
02-06-2025 21:20,192.168.209.165,211.96.15.238:12545,Telnet,UDP,2815,nmap/7.80,Failure,1,XSS
02-06-2025 21:20,192.168.122.209,150.58.120.196:5432,Telnet,UDP,1851,okhttp/4.9.0,Success,1,BotAttack
02-06-2025 21:21,192.168.9.56,111.219.162.114:8080,RDP,TCP,686,okhttp/4.9.0,Success,1,DDoS
02-06-2025 21:23,192.168.73.126,94.38.145.174:3389,POP3,UDP,1654,nmap/7.80,Success,1,DDoS
02-06-2025 21:25,192.168.95.75,192.168.52.176:27017,DNS,TCP,1104,Java/11.0.10,Failure,1,XSS
02-06-2025 21:33,192.168.77.79,151.44.120.202:3389,HTTPS,ICMP,458,Java/11.0.10,Failure,1,XSS
02-06-2025 21:34,192.168.236.242,192.168.149.22:23,SMTP,TCP,350,curl/7.68.0,Success,1,DDoS
02-06-2025 21:34,192.168.61.15,110.206.210.251:59072,POP3,TCP,1142,python-requests/2.25,Failure,1,BotAttack
02-06-2025 21:34,192.168.63.140,88.194.174.230:5432,POP3,ICMP,1947,curl/7.68.0,Failure,1,BruteForce
02-06-2025 21:34,192.168.33.19,192.168.77.123:3306,FTP,UDP,1523,PostmanRuntime/7.26,Failure,1,XSS
02-06-2025 21:37,192.168.74.254,210.162.102.117:8443,SSH,ICMP,2943,Go-http-client/1.1,Failure,1,PortScan
02-06-2025 21:37,192.168.33.129,210.209.204.24:17740,FTP,UDP,445,okhttp/4.9.0,Failure,1,XSS
02-06-2025 21:40,192.168.112.141,147.127.178.111:4432,Telnet,ICMP,1489,Go-http-client/1.1,Failure,1,BruteForce
02-06-2025 21:41,192.168.26.151,192.168.7.54:22246,HTTPS,ICMP,467,python-requests/2.25,Failure,1,BruteForce
02-06-2025 21:47,192.168.44.54,164.147.132.235:3389,RDP,ICMP,2797,Wget/1.20,Success,0,Normal
02-06-2025 21:58,192.168.138.117,192.168.26.250:5432,FTP,TCP,2615,PostmanRuntime/7.26,Failure,1,PortScan
02-06-2025 22:05,192.168.184.167,107.31.16.20:16585,RDP,UDP,296,python-requests/2.25,Success,0,Normal
02-06-2025 22:09,192.168.17.81,34.94.158.32:143,DNS,ICMP,876,Mozilla/5.0,Failure,1,SQLInjection
02-06-2025 22:12,192.168.153.45,97.203.100.71:22,HTTPS,ICMP,1961,PostmanRuntime/7.26,Failure,1,SQLInjection
02-06-2025 22:12,192.168.219.84,192.168.166.197:8443,RDP,ICMP,2213,PostmanRuntime/7.26,Success,1,DDoS
02-06-2025 22:13,192.168.34.239,184.52.171.134:110,HTTP,ICMP,486,curl/7.68.0,Failure,1,BruteForce
02-06-2025 22:17,192.168.196.216,149.85.214.48:57031,Telnet,UDP,2560,Go-http-client/1.1,Success,1,XSS
02-06-2025 22:28,192.168.153.62,192.168.28.159:2182,SSH,UDP,2138,Wget/1.20,Success,0,Normal
02-06-2025 22:28,192.168.15.90,192.168.54.46:38427,IMAP,ICMP,2088,Mozilla/5.0,Success,1,DDoS
02-06-2025 22:31,192.168.183.10,49.18.154.57:8443,SMTP,ICMP,1067,curl/7.68.0,Success,1,XSS
02-06-2025 22:34,192.168.56.150,172.29.196.92:445,DNS,ICMP,1939,nmap/7.80,Success,0,Normal
02-06-2025 22:36,192.168.171.128,158.6.30.67:21,DNS,ICMP,1732,python-requests/2.25,Failure,1,SQLInjection
02-06-2025 22:41,192.168.45.52,192.168.3.149:27017,HTTP,TCP,503,python-requests/2.25,Failure,1,PortScan
02-06-2025 22:52,192.168.159.166,157.25.173.13:5432,RDP,UDP,606,nmap/7.80,Failure,1,PortScan
02-06-2025 22:56,192.168.47.36,192.168.153.124:8443,HTTPS,UDP,2354,Wget/1.20,Success,1,DDoS
02-06-2025 22:58,192.168.215.17,190.185.183.1:443,RDP,ICMP,1493,Apache-HttpClient/4.5,Failure,1,XSS
02-06-2025 23:00,192.168.30.181,151.238.140.195:25,SSH,ICMP,2015,Apache-HttpClient/4.5,Failure,1,DDoS
02-06-2025 23:04,192.168.245.233,192.168.172.97:23,RDP,TCP,2720,curl/7.68.0,Failure,1,XSS
02-06-2025 23:05,192.168.240.97,54.186.103.254:21,SSH,TCP,986,curl/7.68.0,Success,1,SQLInjection
02-06-2025 23:08,192.168.114.41,192.168.24.164:45722,HTTPS,UDP,307,nmap/7.80,Failure,1,SQLInjection
02-06-2025 23:10,192.168.248.146,18.130.169.227:5432,RDP,ICMP,1035,curl/7.68.0,Failure,1,XSS
02-06-2025 23:15,192.168.66.29,192.168.167.174:22,HTTP,TCP,1888,Mozilla/5.0,Failure,1,BotAttack
02-06-2025 23:16,192.168.215.178,192.168.110.62:22148,FTP,TCP,1466,Mozilla/5.0,Success,1,DDoS
02-06-2025 23:32,192.168.5.16,192.168.209.143:5432,HTTP,ICMP,2964,Go-http-client/1.1,Failure,1,XSS
02-06-2025 23:40,192.168.35.184,210.236.127.246:8443,POP3,ICMP,2536,Java/11.0.10,Failure,1,XSS
02-06-2025 23:41,192.168.249.89,192.168.81.168:23,RDP,UDP,1856,Go-http-client/1.1,Failure,1,SQLInjection
02-06-2025 23:44,192.168.75.180,115.211.20.38:80,Telnet,UDP,419,Go-http-client/1.1,Failure,1,BotAttack
02-06-2025 23:45,192.168.10.94,217.146.241.127:25,SMTP,UDP,1282,Go-http-client/1.1,Failure,1,SQLInjection
02-06-2025 23:50,192.168.73.103,132.50.33.199:31721,POP3,TCP,1409,PostmanRuntime/7.26,Success,0,Normal
02-06-2025 23:51,192.168.14.105,122.1.152.139:21,IMAP,UDP,1554,nmap/7.80,Failure,1,SQLInjection
02-06-2025 23:51,192.168.127.107,192.168.195.239:445,DNS,UDP,1888,Wget/1.20,Success,1,XSS
02-06-2025 23:54,192.168.3.219,192.168.121.22:25,FTP,TCP,647,Go-http-client/1.1,Success,1,PortScan
02-06-2025 23:54,192.168.172.65,174.72.204.102:110,HTTP,UDP,1041,Apache-HttpClient/4.5,Failure,1,BruteForce
03-06-2025 00:02,192.168.246.199,192.168.205.219:53,DNS,TCP,1792,Wget/1.20,Failure,1,PortScan
03-06-2025 00:05,192.168.180.233,196.76.44.223:23,SMTP,ICMP,2749,Apache-HttpClient/4.5,Failure,1,BotAttack
03-06-2025 00:07,192.168.157.99,192.168.169.124:3306,HTTPS,TCP,1950,okhttp/4.9.0,Failure,1,SQLInjection
03-06-2025 00:37,192.168.116.245,54.105.85.249:27017,POP3,TCP,1100,PostmanRuntime/7.26,Failure,1,BotAttack
03-06-2025 00:40,192.168.217.154,70.25.102.22:44510,DNS,ICMP,1791,Wget/1.20,Failure,1,SQLInjection
03-06-2025 00:48,192.168.117.39,101.136.68.146:25,RDP,UDP,404,curl/7.68.0,Success,1,SQLInjection
03-06-2025 01:17,192.168.60.93,192.168.206.121:25,RDP,TCP,714,Mozilla/5.0,Failure,1,SQLInjection
03-06-2025 01:17,192.168.58.224,180.202.174.22:63925,DNS,ICMP,2520,python-requests/2.25,Failure,1,PortScan
03-06-2025 01:22,192.168.61.212,192.168.58.22:57879,IMAP,UDP,2030,Wget/1.20,Failure,1,PortScan
03-06-2025 01:24,192.168.211.15,199.158.215.115:445,DNS,TCP,2789,python-requests/2.25,Success,1,DDoS
03-06-2025 01:33,192.168.196.101,127.229.12.18:445,IMAP,UDP,1839,PostmanRuntime/7.26,Success,1,BotAttack
03-06-2025 01:34,192.168.128.51,42.183.230.226:29607,DNS,TCP,1758,nmap/7.80,Success,1,BotAttack
03-06-2025 01:41,192.168.36.51,177.19.139.88:46826,SMTP,TCP,349,Wget/1.20,Success,1,XSS
03-06-2025 01:45,192.168.76.33,192.168.144.158:110,POP3,ICMP,1972,Wget/1.20,Failure,1,BotAttack
03-06-2025 01:47,192.168.111.215,120.143.65.28:445,SSH,UDP,1765,curl/7.68.0,Success,1,DDoS
03-06-2025 01:48,192.168.1.127,192.168.2.154:15186,FTP,ICMP,2528,okhttp/4.9.0,Success,1,SQLInjection
03-06-2025 01:49,192.168.16.8,69.139.166.29:21,SSH,TCP,307,Wget/1.20,Failure,1,PortScan
03-06-2025 01:53,192.168.251.94,192.168.175.210:23698,IMAP,UDP,1893,nmap/7.80,Failure,1,PortScan
